filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
239.wav,0.476588279,0.083133399,1436.398561,1786.191253,3027.213607,0.061139225,-186.994751,140.6681976,-6.903629303,29.02677536,1.028166294,13.14539528,1.447294354,6.747186661,-0.451605648,7.397192001,0.469044,6.774774551,-0.120852068,2.933746576,-1.344567537,2.410792589,-1.303750873,2.947797298,-0.335351825,3.342122078
240.wav,0.383993298,0.023851275,1223.424465,1666.659153,2498.555062,0.059383739,-304.0078735,157.4364624,-4.522301674,30.97347832,1.931261182,3.820648909,-4.591082096,4.062815189,-5.49473238,4.750802517,-5.612654209,2.695069313,-2.726093531,-4.703257084,-5.851938248,-0.101399161,-1.709076762,-1.132767797,-8.534729004,0.055114094
241.wav,0.30297175,0.073077381,3639.052483,3145.100529,7962.808825,0.201167231,-105.20327,52.17323303,-2.465950966,1.493585944,11.05900669,5.112307549,-7.994828701,-5.293913364,-10.29586411,-4.326041222,-10.1240015,-3.560292006,-7.156228542,2.930352211,-8.979399681,2.889611959,-10.33921528,3.141782761,-5.382557392,0.124267951
242.wav,0.253023207,0.203292429,1563.993164,2096.010499,3482.572978,0.054011322,-134.2884979,107.8702164,7.33228159,31.70398521,-2.003170252,4.554035187,4.244306564,-8.208423615,-20.51356697,-13.19713879,-20.38023758,-14.3749876,-19.04318428,-7.757128239,-11.20988274,1.805326104,-9.103437424,5.113713741,13.92506027,0.513518512
243.wav,0.468812466,0.050849963,1840.458605,2034.81736,3920.39355,0.081787972,-192.3605042,121.6534042,-19.60197639,35.53918076,-8.874973297,12.84072018,-3.557024956,6.819002628,-3.516645193,1.403039575,-2.18528533,2.896635771,-3.189991951,2.812946081,-4.20619154,0.72292757,-2.787784576,0.325337231,-6.605367184,-0.885546029
244.wav,0.213247299,0.049543325,664.9955579,632.4583258,971.5417669,0.055312221,-371.1907043,214.1132507,11.84989834,-12.10470963,7.341718674,-2.818823338,-8.437282562,-6.939359188,-8.15564537,-9.646806717,-7.981576443,-4.922843456,-3.141661882,-2.92276454,-4.691110611,-7.184871197,-6.148385048,-1.677348018,-2.784825325,-10.27540588
245.wav,0.380999744,0.041502178,1389.864768,1813.539767,2771.789972,0.063689033,-300.8586731,123.7724762,-1.141892195,38.55015182,9.422499657,13.43178272,2.18873024,2.627280235,-3.095902205,3.985973835,-5.312423706,-1.492524505,-0.037307914,2.926137686,-0.938503742,2.307034969,0.122608103,3.335890055,0.801638603,-1.055802107
246.wav,0.263093233,0.033988629,1007.886399,1217.791502,1768.051921,0.06104105,-330.6737976,173.3804016,-23.16433144,23.64279747,3.419254541,-1.158138514,-6.820940018,-14.31751537,-9.092293739,-5.521196842,-8.463353157,-5.417925358,1.316506863,4.530108452,-1.994120717,-2.762555599,-2.795505047,1.464206219,-1.073735356,-5.354754925
247.wav,0.308946669,0.13810499,2044.516907,2300.273337,4157.342651,0.095484782,-80.26157379,104.8317032,-11.74214935,25.2353611,6.205052376,7.558542252,1.291648865,3.966563225,-0.398799092,10.05508804,2.947561026,4.660877705,-3.167027712,2.50239706,-4.164610863,2.941149473,-2.32178545,2.626914978,-2.669798613,5.281384945
248.wav,0.304088742,0.076957174,1201.278568,1418.729668,2400.054932,0.057963423,-202.9390869,164.5903931,-31.75610161,40.03060913,4.140650272,0.581159949,-5.549772263,-0.570809066,-4.239175797,0.95080471,-9.73174572,-4.101066589,-2.733417749,-1.196933389,-1.266682744,0.408467829,-3.395181656,2.855301857,-1.467699051,-0.642123401
249.wav,0.396972507,0.07952033,1688.345195,2278.941696,3786.487294,0.058042963,-171.1676331,118.6806793,12.41326714,27.4103775,5.475675106,15.25867271,-0.668143332,5.485056877,-2.457557917,6.630541801,-2.544572592,4.724933624,-1.25602746,3.461908102,-1.707083821,4.141029358,-0.681888998,5.626169205,1.273528576,4.97025156
250.wav,0.365191847,0.044997875,2089.114804,2214.404998,4335.587509,0.106102333,-178.0359955,105.77285,-18.64881516,22.23789978,-7.570897102,3.687148094,-9.462253571,0.420309633,-11.48099613,0.583769917,-6.837968349,-0.461050987,-7.344477654,-2.216926575,-6.781474113,-0.380222321,-6.436718464,0.149073243,-7.677965641,-1.551536798
251.wav,0.527100325,0.147748545,2362.445559,2496.374392,5152.84212,0.10449138,-104.6232834,87.51572418,1.937280059,32.39762878,2.006247997,22.80140305,1.937826037,17.69390488,5.001935482,10.10908794,-0.225281194,6.709653378,0.256468832,5.704171658,-1.483496904,2.17594552,-1.746466994,4.98964119,-3.437844992,1.547714353
252.wav,0.266607612,0.030874103,1337.92366,1659.881645,2281.922423,0.090560516,-353.476593,142.6826782,-11.16178036,9.71005249,7.703849316,11.95227432,-20.25702286,-9.491522789,-14.01366615,-5.148477554,-15.43864059,-6.531537533,-12.63369465,-17.63119888,-17.59566498,-15.4162693,-19.40943527,-12.94970131,-11.6217432,-5.130084991
253.wav,0.363167167,0.06922324,1397.483501,1624.007178,2705.927447,0.069581309,-168.0518341,152.9492798,-32.4767952,26.83283234,-7.85052681,0.164364398,-13.895854,-1.310566783,-4.653245449,3.841699123,-6.127243042,2.006003857,-3.712097406,-1.577931762,-8.640176773,-0.552185357,-8.13140583,0.420357108,-3.506719828,0.254818559
254.wav,0.279580891,0.134923398,1427.204151,1635.364003,2822.701062,0.070293334,-180.3653259,130.8867188,-23.85654068,39.59394073,9.950502396,5.670537949,8.86305809,11.82857513,-0.80224359,0.132041752,-6.67766571,7.599119663,7.31223011,3.241058111,-3.211243153,-2.413740873,-3.230052471,3.641837597,-3.758599043,-8.976119995
255.wav,0.513968945,0.025921727,2825.669268,2734.89247,6077.670331,0.132416204,-236.6348114,74.80065155,5.504328728,18.68078232,-4.593314171,14.48025608,-0.693108797,12.58567905,3.504498243,10.98321342,6.650579453,9.479431152,2.195725918,6.174743652,-0.507316113,1.746482611,-8.564389229,-3.890149117,-8.095284462,-0.046877809
256.wav,0.265721262,0.01636206,1394.66542,1638.713731,2771.869154,0.086516331,-396.0828552,133.3346405,-12.56375885,39.38722229,14.90449619,5.542487144,4.944696903,5.779785156,6.716515064,0.758366406,-10.77684593,-1.54289794,0.323583335,-1.629345536,-5.695146084,-1.597567439,3.277290106,7.601806164,7.331521034,-0.115815789
257.wav,0.563424706,0.094282448,1203.999004,1691.673155,2424.990234,0.036745987,-205.666748,149.9259186,8.568921089,25.60796928,3.099659443,14.80068016,2.134420156,7.788982868,0.503595352,1.874630094,-1.907015324,0.530516744,-3.938497782,-3.119273901,-7.3757658,-2.307082176,-6.56682682,-2.935476542,-4.874204159,-4.576194286
258.wav,0.252113163,0.071480781,1323.920445,1606.410224,2607.759024,0.06163291,-224.0243835,145.9682922,-18.6101284,30.4882679,-11.28921509,-3.918134689,-9.021212578,-2.370505571,-14.66709137,-6.580005169,-13.07619762,3.883439779,-0.895919859,2.238768339,-3.468944311,2.814898491,-1.62939477,5.481901646,3.113419771,1.422832847
259.wav,0.215387195,0.043005381,1768.722214,1646.420339,3067.328545,0.112472508,-289.0991516,109.1813202,-41.08187103,22.39460182,-2.407251358,-12.74995995,-10.99189091,-6.641251087,-11.34647083,-9.839131355,-12.74602795,0.519224286,-3.248775005,-4.318125725,-10.01371193,-7.787632465,-4.204928875,2.16038847,-3.096109629,-9.059726715
260.wav,0.382686883,0.068928815,2228.049864,2277.485669,4581.968285,0.118298367,-134.8034973,97.99703217,-14.74314976,26.19968224,-8.345290184,9.082010269,-4.002605438,2.015863895,-7.913326263,4.474540234,-4.536896229,0.467144817,-2.695010662,2.68418169,-4.543315887,0.786022842,-4.201447964,4.960309982,-2.948464394,-0.459418476
261.wav,0.37659815,0.022377875,3002.154879,2688.206102,5856.205851,0.166740065,-361.5763245,61.10557938,45.14230728,28.75947189,5.79886055,20.70442772,-0.656090915,10.78338909,0.33909893,2.77445817,-2.259658098,3.549640179,1.821386456,3.309639215,-7.061625957,2.758632183,-1.707831144,2.374212027,2.775882244,1.817058325
262.wav,0.240637034,0.026752368,978.2029022,1343.820845,1769.087219,0.043728511,-399.0522156,149.5382843,-8.060463905,21.71399498,12.76290512,0.613904715,-0.746463716,-4.137559891,-4.385926723,-2.448997736,-6.06193161,-6.518537521,-2.047091246,0.22763367,1.513913035,5.702047825,5.464321613,5.271529675,1.852436543,-0.413140208
263.wav,0.336438835,0.062382415,1275.383551,1654.864165,2541.426935,0.061912287,-214.8285217,146.4177399,-16.51501465,29.54435158,2.121626616,6.912905216,-1.716911435,5.726433277,-3.771787643,1.838065267,-2.221472979,2.969993591,-3.400205851,2.807035446,-3.707261562,0.669849217,-4.233763218,-3.788824081,-3.379751444,-1.260650635
264.wav,0.366149157,0.057469409,1502.363907,1910.485617,2978.216137,0.068841388,-190.8484802,139.0610352,-11.17494869,19.64171791,-1.242287278,6.77231884,-4.879899502,3.171936989,-5.538635731,0.298158109,-8.854133606,3.08800745,2.627395868,1.729833841,-5.208843231,0.930292368,-2.693794489,-0.933419704,-7.526986599,2.971982479
265.wav,0.282024652,0.0496541,2119.320133,1996.977853,4121.0289,0.111934408,-212.5385742,76.64311218,-43.56934357,14.82150841,-28.20033455,-8.3029356,-23.89859962,-18.38330841,-17.115839,-4.354162693,-17.76145363,-5.169186592,-16.6692009,-5.203252316,-4.389206409,-0.230133057,-4.199781895,0.85565722,-1.627297878,4.893322945
266.wav,0.282028735,0.054503962,1321.808726,1693.087047,2384.892268,0.064580503,-224.8024445,152.1127625,-13.50343227,8.464931488,-4.369823456,2.814205647,-6.364166737,-5.122643471,-15.36439133,1.644653082,-2.021442413,-2.503655672,-9.451947212,-5.693244934,-9.088149071,0.864240646,-3.583284616,-1.045426607,-4.65855217,1.380579114
267.wav,0.492981374,0.082417041,1315.956765,2138.753976,2792.550168,0.03700449,-243.0674896,130.6053314,32.59768295,24.01861763,12.68642712,12.05004692,5.398068905,10.78630447,2.214437246,9.368628502,5.734362602,6.573996067,-0.018231174,1.052590132,-1.232819676,3.379176855,1.084228158,6.631013393,2.018619537,6.322099209
268.wav,0.320367455,0.098025523,1759.599832,2170.887022,3622.375126,0.076650487,-134.4324493,121.674736,-8.334219933,16.35512352,5.360225677,4.152537346,0.840605259,7.882361889,1.101984739,7.213226795,-1.351482749,0.811376691,-5.405351639,-3.719486475,-3.646197557,3.728883743,-2.967264891,3.380267859,-1.392962813,2.001735926
269.wav,0.364872903,0.09956263,1757.775679,2086.664027,3481.102491,0.083162564,-117.6540146,123.6446762,-13.85297298,23.7526741,4.692839622,4.300307274,-4.655097485,3.461569309,-3.691913605,8.228143692,-4.928640842,2.213244677,-4.764821053,6.439536572,1.914663076,4.447068214,-2.200376987,1.134060025,-6.096737862,-0.634243846
270.wav,0.24006699,0.019824192,1473.876267,1842.389953,2550.334852,0.086351385,-402.1304932,119.5709686,2.511801481,14.21546364,1.657018781,11.75053596,15.31476212,14.4945116,0.578410447,0.701140463,2.010499716,8.116746902,7.728954792,0.91248399,-8.090608597,4.19648695,3.631792068,4.549256325,2.121665239,8.153977394
271.wav,0.200340465,0.019022923,836.0350653,1295.366549,1327.880859,0.033944172,-447.4034119,159.21315,-0.497330219,29.64611626,8.994623184,-0.280784786,-4.044050217,-3.617785215,-9.844409943,-8.325837135,-9.073792458,-7.102189541,-8.307108879,-10.87575436,-8.372004509,-7.423537254,-10.31781292,-1.228077173,0.377086997,0.731403708
272.wav,0.210486472,0.007341602,1993.160244,2157.916708,4126.981519,0.100062658,-456.428772,99.34531403,6.524825096,23.31699371,-20.16218567,2.691632509,-2.417383909,12.48282719,-6.433974266,-3.093565941,-16.1609211,-3.915732145,-7.198681355,-4.211855888,-3.389522552,11.80713367,10.19600582,13.9727869,5.883672714,5.742504597
273.wav,0.198304713,0.003273556,2924.095641,2601.252878,5944.498886,0.16211004,-514.0764771,43.3012085,-1.738361955,22.14296913,-14.50385284,9.368013382,7.870739937,28.71341705,15.92731953,5.794920444,-13.28411007,5.824469566,9.838082314,5.952711105,-3.571335316,11.76497078,4.18448782,3.625845194,18.17729568,33.28487778
274.wav,0.176559687,0.014636451,1474.17019,2259.548221,3315.268842,0.02853038,-495.8391113,79.00482178,8.418716431,26.74789429,3.33503437,-3.853922129,-1.989575267,1.742508411,-16.322155,1.357882977,-16.9761734,-6.896010399,-11.55974579,-17.1644516,-11.76503468,-9.110059738,-11.82480907,-5.665506363,-13.09329796,-4.452579498
275.wav,0.18867141,0.006348989,824.672064,1364.919728,904.8193359,0.052725074,-612.4466553,151.5716248,42.90987778,12.66508198,-9.935511589,-9.745869637,-5.403409958,7.206230164,15.51539612,16.78978348,6.588640213,0.37917313,-5.152880669,-2.328591585,2.346075773,9.050920486,9.518609047,8.308192253,0.104106545,-2.390285969
276.wav,0.324737161,0.014725883,699.7707265,1255.723802,1005.1792,0.029230251,-466.2153015,188.204422,26.19720459,21.51894951,16.54351997,5.888289452,-2.988229275,2.552708149,1.026971102,-2.484368086,-8.607264519,-1.518550515,-6.328811169,-6.220652103,-6.258819103,-1.358780265,-5.237938404,-1.882580161,-8.565216064,-6.262432098
277.wav,0.242514431,0.012961955,1131.722989,1573.406681,2090.551336,0.04250439,-424.6173706,145.6643524,-12.54183578,28.0296936,5.586621761,-5.718651772,-11.79698467,-11.61563873,-21.02267265,-8.75419426,-12.25199795,-2.911706209,-5.077288151,-1.875373363,-4.706521034,-0.313128144,-6.733010769,-3.040204525,-4.396672726,10.68524742
278.wav,0.207577348,0.018550636,677.1360211,1022.250436,974.0057045,0.03580188,-464.0262146,180.7224274,15.38862896,9.534343719,16.90401268,-9.824022293,-7.069773197,-0.404377252,-11.60182381,-16.52438736,-7.890833378,-0.468648076,-2.135638475,-2.453905821,-0.881628036,-6.563754559,-7.293507099,-3.517632484,-3.466941357,-0.051872253
279.wav,0.334490389,0.037984855,928.5555549,1332.653899,1817.067157,0.035482539,-330.9780884,165.66745,-14.37355709,45.20640564,8.242507935,6.751871109,-1.10998261,1.43211019,0.362556219,4.802015305,-3.741327524,1.786405325,0.719876647,-0.635266066,0.515111387,0.941651523,-0.376377225,2.841437101,-4.499650478,0.485412896
280.wav,0.204055667,0.034386162,778.193805,1283.782235,1399.223677,0.029504157,-486.7800293,139.0650177,27.88504791,11.75648117,26.45241547,21.2293663,12.673069,2.280967712,-12.83106232,-16.96774101,-13.72114658,-15.95620918,-16.02120209,-8.771775246,-8.750156403,-13.8209753,-8.868419647,6.347025871,15.58112431,10.27902794
281.wav,0.293603301,0.007564407,637.2372703,999.7630422,922.3440609,0.040345033,-539.1984253,217.6216278,28.5443058,-5.064482212,2.248162031,-2.174729347,1.15090096,4.300039291,7.107192993,9.563319206,1.557665229,0.501633704,-5.520737648,-0.330235362,6.66314888,9.557692528,0.823659718,-0.420804977,-2.065463066,6.93808794
282.wav,0.171769053,0.020763306,1104.527962,1384.152277,1794.19219,0.054397013,-441.4050903,148.8660889,-15.98492718,8.043154716,3.963665009,-4.955359936,-14.68012238,-7.101486683,-8.928853035,-9.552194595,-11.1124773,0.312398195,-1.449641109,-4.915009499,-4.411065578,4.156090736,2.779393673,1.308398843,-4.296021938,-5.880268574
283.wav,0.173242882,0.043961849,1001.977981,1200.13442,1679.437421,0.049242253,-446.5515747,92.46125031,-20.757761,-19.11333847,6.795133114,4.800765038,0.736277878,-6.275167942,-15.19511127,-15.47298813,-18.44757462,-23.61053848,-18.25916481,-3.010351419,10.1840086,15.91756248,14.27896976,11.98919582,9.57732296,9.536556244
284.wav,0.308257997,0.0437929,1144.105995,1408.048887,2067.726559,0.059388611,-317.4053955,163.6233521,-16.18572044,23.5835743,11.71197319,6.708485603,-3.833424091,6.054193497,-5.623486042,-0.367525876,-6.986633301,-4.677783489,-3.906651974,-2.968989134,-4.531444073,-4.480139256,-7.123477459,-0.774372756,-6.127301216,-3.857678175
285.wav,0.274932951,0.073616132,1230.750032,1346.419269,2302.773534,0.062831967,-244.9638977,150.0914764,-46.48316193,28.82310104,-9.879792213,2.010982513,-5.975813866,-4.877363205,-4.044745445,5.116770744,-6.918792248,-7.223757744,-12.78433418,-6.821341515,-8.514707565,-5.622371674,-8.595028877,-3.710980177,-5.27150631,-0.636959791
286.wav,0.225733459,0.013727886,1378.935929,1999.50785,2734.702814,0.062838626,-427.723877,110.4480515,13.99965286,31.48727417,6.177465439,15.58127022,6.433994293,7.188083172,-2.443735361,4.607774258,3.375617743,16.99678421,13.55830479,3.014816284,-10.98845768,3.697846413,3.363492966,4.574849606,-3.410941839,9.772714615
287.wav,0.190820172,0.048323527,1702.593182,1636.637511,2848.556054,0.116611647,-279.085968,111.2899323,-41.54279709,26.4384613,3.3148067,6.347049236,2.625764847,-7.594342232,-5.306246758,6.81079483,8.766462326,10.85922718,-0.221425429,-6.847717285,-0.798974752,10.38514519,5.642056465,2.014142275,3.145218849,13.57175732
288.wav,0.310744137,0.008077905,978.5483619,1375.363894,1909.036075,0.046870384,-474.7651672,162.2754059,-16.61384964,44.51787949,10.04265594,3.903004408,-3.600936174,-4.574504852,0.829273999,0.972730815,-7.897508144,-2.532432318,-4.116184235,-2.087507963,-0.484564781,0.777062654,-0.077818558,3.662519455,-6.071278572,-0.297985435
289.wav,0.263057351,0.009405394,718.6160476,1333.757124,857.8242014,0.03379253,-510.9171143,177.5765228,38.13095474,22.53617859,5.71824646,0.450579584,-5.223757744,-2.357453585,-2.594730854,-1.46496737,-4.626623154,-1.622332931,-8.163489342,-6.341814995,-6.572581291,-2.358334303,0.323870838,6.210722446,0.164615422,1.484394908
290.wav,0.339062095,0.013387887,1492.616223,2199.295045,3323.826937,0.040990228,-412.9977112,109.1285553,7.587453365,15.56552792,-12.56579208,7.945736885,12.03401852,12.18678188,-1.433866143,0.40547058,-2.962204695,12.78158855,7.568772316,8.278614044,4.619014263,14.11432362,12.45006561,12.46948624,-2.162252188,4.89683485
291.wav,0.346818149,0.047861382,925.8450174,1313.972176,1909.155934,0.046945038,-357.7357178,147.173645,38.56256485,48.80620575,5.739384651,22.91918182,-7.013288498,-3.160926342,-5.726200581,4.696056366,14.917346,3.521068811,-4.755556583,-0.524365485,-15.79472351,-5.813854694,-3.418406248,-8.334083557,-5.527452946,1.417157412
292.wav,0.229663149,0.005146903,1451.266837,1703.351983,2492.748967,0.074611412,-530.5830078,126.3629684,-14.10959721,9.35479641,-15.08489323,-1.197116017,-8.750826836,-2.304520845,-6.024850368,-4.351241589,-10.86111546,-4.717337132,-3.816919327,0.267399043,1.060792804,11.53793812,6.743925571,13.83144093,7.344865799,-1.809338212
293.wav,0.186758131,0.025902929,1252.989469,1327.050273,1876.429931,0.073401048,-384.2779846,144.6856842,-30.86789703,7.044386387,-4.237616539,-0.356757343,-9.414899826,-17.52212143,-10.04418945,3.812794685,-0.088196568,-9.61093235,-8.556371689,-0.523797393,1.559765816,-4.256070137,-1.11362946,6.776768684,1.089011788,-0.546728134
294.wav,0.217241809,0.043754488,1573.252031,1343.970406,2567.163605,0.113654511,-363.7509155,112.6349716,-56.99985886,1.023038507,-14.64145565,-9.314381599,-16.98844528,-30.66450119,-20.4730072,1.6566782,-11.02714443,-3.716851473,-0.823101938,-3.125043869,-7.651026726,-0.663949311,-11.02053928,-7.743729591,-2.818789482,15.17577839
295.wav,0.186847895,0.034733113,1110.903032,1268.139876,1672.206602,0.065535391,-463.8599854,113.3597488,-17.47229004,-10.85561562,2.011195898,4.037029266,2.564049721,-1.289132357,-5.50812149,-16.31275558,-20.33809662,-11.83718395,-5.634346962,-2.363458872,6.965704441,16.63654137,15.13678169,5.381695271,1.462984085,6.341725826
296.wav,0.240001157,0.029768141,1108.858669,1292.044045,2000.583425,0.057776368,-349.249939,158.7425842,-35.78894424,29.30897713,-0.760409057,-1.024715185,-4.868456364,-10.90661716,-12.26497173,-8.92762661,-11.41013813,-10.29663849,-11.76060963,-9.904424667,-8.273864746,-5.897162437,-6.033878803,-0.205776989,-0.867031574,-3.511154175
297.wav,0.252330601,0.01764749,1192.530399,1617.184882,2182.969318,0.055980251,-407.4451904,142.7234039,-0.483871698,18.65513802,-2.614949703,2.491113901,-5.782891273,-10.38825989,-12.51602173,-4.453351498,-9.627594948,-8.131279945,-10.14509201,-6.596745491,-3.430276155,1.946954608,1.138429165,6.772339344,-2.851994991,-7.539403439
298.wav,0.216900364,0.030654272,1248.663804,1621.227052,2583.884376,0.053222656,-358.7221985,129.4796753,-18.32107353,47.7479744,8.607564926,10.24371719,-8.589523315,-7.714802742,-1.878805757,-6.512971401,-29.20639992,-10.72660828,0.311417043,-9.155283928,-3.179595947,2.167914629,-1.160447598,11.57684422,-8.580498695,3.63445735
299.wav,0.240581647,0.030410536,1189.683864,1383.634445,2338.072549,0.062755016,-341.1167603,141.532135,-38.50731277,38.11452484,-3.653672934,0.960958123,-5.825474262,-5.745997906,-8.760754585,-9.32998085,-14.56274033,-10.92772961,-7.939552784,-8.967320442,-11.91340256,-10.2289629,-1.901602268,0.69537586,-4.569674969,-2.739960194
300.wav,0.2706168,0.007618167,1623.433977,1779.815726,3038.00347,0.090212135,-434.471283,121.9315186,-23.99588585,29.77290154,-2.778666973,-0.604530454,-10.68509293,-7.056776047,-15.15030384,-2.434570551,-10.18309212,-7.105360508,-11.53899574,-4.943665504,-0.397582412,5.210202217,-1.474866271,4.676739693,-0.141322792,-3.601637125
301.wav,0.607829869,0.188735932,1788.465302,2239.6759,3918.280261,0.061100314,-53.82715225,116.7002792,-5.425021172,30.38054466,4.03960228,9.968344688,-0.002062274,9.785763741,-0.307854176,5.66183567,-2.619665861,8.320414543,1.356811523,4.901381016,0.028385721,7.037809372,0.047841419,4.796770096,1.676087379,6.111752987
302.wav,0.383387148,0.071781002,2562.120719,2235.263235,4753.744015,0.146693638,-146.5998077,70.96302795,-37.60936737,16.71351242,-17.85524368,0.059185915,8.132695198,19.42174721,3.156089783,4.907019138,-10.78247452,2.703530312,13.06623077,15.6758604,-0.795328856,-0.401917249,-7.175049305,-0.173351511,-12.90128899,-4.218360901
303.wav,0.378000617,0.071740709,1952.296021,2222.698505,4131.522193,0.108907867,-152.8155518,119.7715149,-13.74579525,21.14267921,2.690249681,8.162082672,0.265992522,13.56953907,-4.458298206,-4.131962299,-3.557488441,18.73261642,0.914945781,0.273412049,-4.529370308,2.118897676,-6.408550262,-2.827084064,3.177132368,-4.940563679
304.wav,0.43644771,0.09081313,1817.131794,1933.967601,3618.479635,0.102356833,-121.0738831,119.6163864,-28.04450226,36.34527588,-3.063461304,9.297684669,-3.083225965,9.7121315,-4.502222061,-1.239802361,-10.42294693,9.930082321,-2.299344063,-2.559337378,-2.909051895,6.117150784,-2.101104736,1.692422509,-3.732697487,5.15123558
305.wav,0.431553692,0.047496419,1132.107181,1452.618384,2210.583533,0.048422465,-280.1318665,159.2090454,2.980706453,18.74801636,4.965866089,0.418704808,-3.153642654,-4.583132267,-6.889048576,-0.489981353,-4.256412983,3.360210896,2.192238331,3.219664335,-1.646884322,-1.612134099,-1.110529304,5.462025166,0.361524969,-1.673946857
306.wav,0.42430371,0.111199372,1629.871449,2060.016826,3378.198712,0.077545501,-111.9277878,128.0115509,-7.765787125,19.45523643,-5.209597588,5.579017162,-4.548946381,5.045024872,-5.869903088,2.377154589,-6.822999477,7.145256519,-8.982073784,-0.581372201,-1.268067956,-1.915091038,-5.413437843,-0.728564441,-4.560916901,-5.441051006
307.wav,0.294354469,0.071409568,1292.710593,1506.389331,2577.049034,0.056031258,-219.1799011,146.1959381,-35.75808716,37.42858505,-4.53548336,-0.225464359,-5.279081345,-3.474500656,-6.18355751,-3.317827225,-8.996873856,-1.097247481,-4.76434803,-4.321490288,-5.195151806,-2.698819876,-5.007199287,-1.788400412,0.100797221,2.83836031
308.wav,0.381970644,0.070738636,1794.752396,1989.723969,3642.996524,0.087810738,-147.0835419,123.3709183,-25.48083305,12.26017666,-16.9524498,-3.429623604,-11.94005299,-5.035266876,-11.90245056,-4.068928242,-10.31445789,-1.71044898,-4.909364223,0.380936086,-4.240902901,-0.193040669,-7.351565361,1.648311377,-1.537838578,-1.959378242
309.wav,0.502350032,0.105756447,1300.894173,1675.190838,2724.415198,0.058961989,-158.4973755,151.2251282,-14.47010803,37.24351501,-1.979829192,10.31797981,0.524991035,11.42746925,1.416806459,4.870720863,0.304562896,2.082203388,-1.197465658,5.236958981,-2.831571341,-1.340283155,-3.498179913,2.866635084,-1.862022638,-0.28056848
310.wav,0.408702999,0.110187739,2096.593529,2272.319585,4316.683631,0.087656952,-99.52672577,99.91631317,-18.53057289,31.32007217,1.06994164,7.626405239,-0.751521409,7.73785305,-1.440543413,9.031826973,-2.032923937,7.592181683,2.430721521,2.598530293,-2.285255909,7.286086082,0.085526399,5.222259045,-0.688785076,1.002871513
311.wav,0.343238592,0.049287923,993.7272381,1332.595028,1971.270259,0.043618852,-272.5768127,167.5086975,-20.99661064,35.90989685,8.719492912,4.001554966,6.222794056,1.241168499,-2.00491786,0.103002757,-4.307579041,-0.132824108,0.728932321,-2.242765903,-1.223809958,-1.601268768,-1.974287987,-0.528806508,-3.30970335,-0.995938003
312.wav,0.325465679,0.057134226,1701.981174,2021.026104,3492.612777,0.076954925,-231.7037659,116.5447617,-7.921336651,30.67766762,7.027223587,14.59181213,-3.7366395,13.16775608,19.72994614,14.09185791,-6.875731468,-7.410070896,-15.17110348,9.024470329,5.038757801,2.969564199,1.173623085,10.68071842,-6.286662579,-21.52977943
313.wav,0.342941999,0.01658334,1297.011182,1475.645775,2265.742019,0.089675377,-359.3457642,161.9416504,-30.77395439,15.35559845,-2.92060256,12.66652203,-2.815739155,-2.061137676,19.34120941,-5.71904707,-10.8003273,10.38582516,11.96164989,12.35189342,-7.333172798,-6.299032688,7.588260174,4.858921051,-4.402077675,-8.063792229
314.wav,0.434035391,0.045497119,2054.774861,2250.683471,4282.693969,0.100129116,-173.5580444,108.3397217,-13.44613266,26.84575844,-3.589400768,6.734140396,-4.735601902,5.124794006,-5.837906361,1.774687886,-7.505245686,-0.365386724,-4.724853516,0.515395463,-6.26086092,-0.077644259,-6.55103302,0.857111216,-5.355914593,-0.25652954
315.wav,0.366198599,0.033867467,1081.765641,1659.306617,2184.503457,0.035592377,-336.8672485,150.8881683,23.19568634,20.81741905,15.73203468,9.246039391,0.896723628,4.460932255,-0.529458046,0.92239058,-3.521266222,0.316299051,-3.346467972,-0.703485548,-1.947721839,1.17131412,0.604950368,4.654907703,0.003202456,1.95430541
316.wav,0.36561951,0.096746445,1152.257141,1589.928111,2327.950951,0.042584725,-183.8838501,155.3394318,-16.64090919,34.58517456,3.313554525,9.547857285,-1.22093153,3.401725769,-2.603328228,5.660302639,-2.205299854,3.323494196,-1.201096296,-0.710021973,-0.072460219,1.950159073,-3.330648184,-0.984125495,-3.754587412,0.894370079
317.wav,0.430878848,0.102741159,1184.38623,1775.402197,2342.17787,0.04499705,-177.0491486,145.4434052,1.060812473,30.07664108,8.606355667,6.42915535,7.047258854,8.455574989,-4.43688345,9.470126152,-1.405442595,8.355528831,6.483375549,8.012989998,-1.549128413,6.025457859,5.966613293,13.54105568,-5.680553913,-4.730624199
318.wav,0.399978727,0.12788336,882.3687481,1212.71593,1722.379846,0.036541106,-193.3299255,186.9169159,-24.0862236,31.45228958,8.956398964,4.420083523,5.295727253,6.618337154,-0.176073149,6.352715015,0.569691479,0.105011322,-0.205750257,3.311163425,2.465044737,3.22530961,2.506649971,5.219471455,0.887398839,1.660567045
